time, lone, latg, alti, altia, vimag, vrmag, loneip, latgip, tgo, path, azih, pati, alph, beta, thep, psip, eu_r1, eu_r2, eu_i1, eu_i2, inc, ha, hp, aorb, ta, mach, dp, thru, drag, ab, massLV, drng, drngi, delv0, delv1, delv2, delv3, delv4, plon, diip0, diip1, diip2, diip3
  222.6000000,  127.8835289,   32.4536166,  202.9079375,  202.9079375,    3.3535408,    3.2874633,  129.2479535,   19.4575154,  558.5937500,   32.9010158,  172.9380053,   32.1736079,  -13.7969896,  -23.5127471,   18.8693240,   29.4163540,   20.3617482, -159.2808658,   18.8693240,   29.4163540,   77.2170426,  408.4942246,-5910.2116884, 3627.2782681,  174.4862882,   11.9963209,    0.0000012,   33.3425597,    0.0000022,    0.6467597, 5256.9755215,  222.5611673, 1675.4758786,    0.9285038,    0.0767091,    1.1432647,    0.1129996,    5.2310519,  317.1092409,    0.0153027,   -0.2094316,   -0.0427309,   -0.0101817
  222.8000000,  127.8842285,   32.4488462,  203.2649650,  203.2649650,    3.3536119,    3.2875929,  129.2459204,   19.4489656,  558.5518731,   32.8755959,  172.9516797,   32.1495461,  -13.7770820,  -23.4421798,   18.8447720,   29.3346120,   20.3436213, -159.3622482,   18.8447720,   29.3346120,   77.2287896,  408.6203865,-5909.8724974, 3627.5109446,  174.4874455,   11.9967941,    0.0000012,   33.3425597,    0.0000021,    0.6470164, 5254.8896319,  223.0961436, 1676.4031293,    0.9287217,    0.0767091,    1.1442444,    0.1129996,    5.2323207,  317.1013042,    0.0153436,   -0.2093378,   -0.0427675,   -0.0101492
  223.0000000,  127.8849270,   32.4440744,  203.6217617,  203.6217617,    3.3536852,    3.2877246,  129.2438939,   19.4404084,  558.5100149,   32.8501654,  172.9653183,   32.1254714,  -13.7572293,  -23.3715577,   18.8202200,   29.2528700,   20.3255013, -159.4436371,   18.8202200,   29.2528700,   77.2405129,  408.7464695,-5909.5325543, 3627.7439576,  174.4886006,   11.9972746,    0.0000012,   33.3425597,    0.0000021,    0.6472733, 5252.8037423,  223.6312637, 1677.3313055,    0.9289387,    0.0767091,    1.1452234,    0.1129996,    5.2335900,  317.0933859,    0.0153844,   -0.2092439,   -0.0428042,   -0.0101166
  223.2000000,  127.8856242,   32.4393011,  203.9783276,  203.9783276,    3.3537606,    3.2878583,  129.2418738,   19.4318439,  558.4681755,   32.8247244,  172.9789211,   32.1013839,  -13.7374313,  -23.3008809,   18.7956680,   29.1711280,   20.3073881, -159.5250326,   18.7956680,   29.1711280,   77.2522124,  408.8724735,-5909.1918589, 3627.9773073,  174.4897534,   11.9977623,    0.0000012,   33.3425597,    0.0000021,    0.6475305, 5250.7178528,  224.1665277, 1678.2604064,    0.9291548,    0.0767091,    1.1462017,    0.1129996,    5.2348597,  317.0854861,    0.0154252,   -0.2091500,   -0.0428408,   -0.0100839
  223.4000000,  127.8863203,   32.4345264,  204.3346626,  204.3346626,    3.3538381,    3.2879939,  129.2398603,   19.4232721,  558.4263549,   32.7992729,  172.9924881,   32.0772836,  -13.7176880,  -23.2301498,   18.7711160,   29.0893860,   20.2892818, -159.6064346,   18.7711160,   29.0893860,   77.2638881,  408.9983985,-5908.8504107, 3628.2109939,  174.4909039,   11.9982574,    0.0000012,   33.3425597,    0.0000021,    0.6477878, 5248.6319632,  224.7019360, 1679.1904313,    0.9293701,    0.0767091,    1.1471791,    0.1129996,    5.2361300,  317.0776046,    0.0154660,   -0.2090560,   -0.0428774,   -0.0100511
  223.6000000,  127.8870152,   32.4297502,  204.6907669,  204.6907669,    3.3539178,    3.2881316,  129.2378534,   19.4146929,  558.3845531,   32.7738110,  173.0060193,   32.0531706,  -13.6979994,  -23.1593646,   18.7465640,   29.0076440,   20.2711822, -159.6878431,   18.7465640,   29.0076440,   77.2755399,  409.1242445,-5908.5082095, 3628.4450175,  174.4920523,   11.9987597,    0.0000012,   33.3425597,    0.0000020,    0.6480454, 5246.5460736,  225.2374888, 1680.1213794,    0.9295845,    0.0767091,    1.1481559,    0.1129996,    5.2374008,  317.0697417,    0.0155067,   -0.2089620,   -0.0429139,   -0.0100183
  223.8000000,  127.8877089,   32.4249726,  205.0466404,  205.0466404,    3.3539995,    3.2882713,  129.2358530,   19.4061065,  558.3427701,   32.7483387,  173.0195146,   32.0290450,  -13.6783653,  -23.0885256,   18.7220120,   28.9259020,   20.2530894, -159.7692581,   18.7220120,   28.9259020,   77.2871678,  409.2500114,-5908.1652550, 3628.6793782,  174.4931984,   11.9992693,    0.0000012,   33.3425597,    0.0000020,    0.6483031, 5244.4601840,  225.7731865, 1681.0532500,    0.9297981,    0.0767091,    1.1491318,    0.1129996,    5.2386721,  317.0618973,    0.0155474,   -0.2088680,   -0.0429504,   -0.0099854
  224.0000000,  127.8884014,   32.4201935,  205.4022831,  205.4022831,    3.3540834,    3.2884129,  129.2338592,   19.3975128,  558.3010059,   32.7228561,  173.0329739,   32.0049067,  -13.6587859,  -23.0176330,   18.6974600,   28.8441600,   20.2350033, -159.8506796,   18.6974600,   28.8441600,   77.2987718,  409.3756993,-5907.8215468, 3628.9140762,  174.4943423,   11.9997862,    0.0000012,   33.3425597,    0.0000020,    0.6485611, 5242.3742945,  226.3090294, 1681.9860423,    0.9300108,    0.0767091,    1.1501070,    0.1129996,    5.2399438,  317.0540713,    0.0155880,   -0.2087740,   -0.0429870,   -0.0099525
  224.2000000,  127.8890928,   32.4154130,  205.7576952,  205.7576952,    3.3541694,    3.2885565,  129.2318720,   19.3889117,  558.2592605,   32.6973634,  173.0463973,   31.9807560,  -13.6392610,  -22.9466872,   18.6729080,   28.7624180,   20.2169238, -159.9321075,   18.6729080,   28.7624180,   77.3103517,  409.5013080,-5907.4770847, 3629.1491117,  174.4954841,   12.0003104,    0.0000011,   33.3425597,    0.0000020,    0.6488192, 5240.2884049,  226.8450176, 1682.9197556,    0.9302227,    0.0767091,    1.1510814,    0.1129996,    5.2412161,  317.0462639,    0.0156286,   -0.2086799,   -0.0430235,   -0.0099195
  224.4000000,  127.8897829,   32.4106310,  206.1128765,  206.1128765,    3.3542575,    3.2887022,  129.2298914,   19.3803034,  558.2175340,   32.6718604,  173.0597847,   31.9565927,  -13.6197905,  -22.8756883,   18.6483560,   28.6806760,   20.1988511, -160.0135419,   18.6483560,   28.6806760,   77.3219075,  409.6268376,-5907.1318682, 3629.3844847,  174.4966236,   12.0008418,    0.0000011,   33.3425597,    0.0000019,    0.6490776, 5238.2025153,  227.3811516, 1683.8543891,    0.9304337,    0.0767091,    1.1520551,    0.1129996,    5.2424889,  317.0384751,    0.0156692,   -0.2085858,   -0.0430599,   -0.0098865
  224.6000000,  127.8904720,   32.4058476,  206.4678272,  206.4678272,    3.3543478,    3.2888498,  129.2279174,   19.3716878,  558.1758262,   32.6463473,  173.0731360,   31.9324171,  -13.6003745,  -22.8046367,   18.6238040,   28.5989340,   20.1807850, -160.0949827,   18.6238040,   28.5989340,   77.3334392,  409.7522880,-5906.7858972, 3629.6201954,  174.4977609,   12.0013805,    0.0000011,   33.3425597,    0.0000019,    0.6493362, 5236.1166258,  227.9174316, 1684.7899422,    0.9306439,    0.0767091,    1.1530280,    0.1129996,    5.2437623,  317.0307048,    0.0157097,   -0.2084916,   -0.0430964,   -0.0098534
  224.8000000,  127.8911598,   32.4010627,  206.8225473,  206.8225473,    3.3544401,    3.2889994,  129.2259500,   19.3630648,  558.1341373,   32.6208242,  173.0864513,   31.9082291,  -13.5810129,  -22.7335326,   18.5992520,   28.5171920,   20.1627254, -160.1764300,   18.5992520,   28.5171920,   77.3449468,  409.8776593,-5906.4391712, 3629.8562440,  174.4988961,   12.0019265,    0.0000011,   33.3425597,    0.0000019,    0.6495949, 5234.0307362,  228.4538579, 1685.7264139,    0.9308532,    0.0767091,    1.1540001,    0.1129996,    5.2450361,  317.0229531,    0.0157502,   -0.2083974,   -0.0431328,   -0.0098202
  225.0000000,  127.8918465,   32.3962764,  207.1770367,  207.1770367,    3.3545346,    3.2891510,  129.2239893,   19.3544346,  558.0924672,   32.5952912,  173.0997304,   31.8840288,  -13.5617056,  -22.6623762,   18.5747000,   28.4354500,   20.1446725, -160.2578836,   18.5747000,   28.4354500,   77.3564302,  410.0029513,-5906.0916900, 3630.0926306,  174.5000291,   12.0024798,    0.0000011,   33.3425597,    0.0000019,    0.6498539, 5231.9448466,  228.9904308, 1686.6638036,    0.9310616,    0.0767091,    1.1549715,    0.1129996,    5.2463104,  317.0152201,    0.0157906,   -0.2083033,   -0.0431692,   -0.0097869
  225.2000000,  127.8925320,   32.3914885,  207.5312956,  207.5312956,    3.3546312,    3.2893047,  129.2220353,   19.3457972,  558.0508160,   32.5697482,  173.1129734,   31.8598163,  -13.5424527,  -22.5911679,   18.5501480,   28.3537080,   20.1266261, -160.3393437,   18.5501480,   28.3537080,   77.3678893,  410.1281641,-5905.7434532, 3630.3293554,  174.5011600,   12.0030403,    0.0000011,   33.3425597,    0.0000019,    0.6501131, 5229.8589571,  229.5271505, 1687.6021105,    0.9312693,    0.0767091,    1.1559421,    0.1129996,    5.2475852,  317.0075056,    0.0158310,   -0.2082090,   -0.0432055,   -0.0097536
  225.4000000,  127.8932164,   32.3866993,  207.8853239,  207.8853239,    3.3547299,    3.2894602,  129.2200879,   19.3371524,  558.0091836,   32.5441954,  173.1261803,   31.8355915,  -13.5232539,  -22.5199079,   18.5255960,   28.2719660,   20.1085862, -160.4208101,   18.5255960,   28.2719660,   77.3793241,  410.2532975,-5905.3944606, 3630.5664185,  174.5022887,   12.0036081,    0.0000011,   33.3425597,    0.0000018,    0.6503725, 5227.7730675,  230.0640175, 1688.5413338,    0.9314760,    0.0767091,    1.1569119,    0.1129996,    5.2488606,  316.9998099,    0.0158713,   -0.2081148,   -0.0432419,   -0.0097203
  225.6000000,  127.8938996,   32.3819085,  208.2391217,  208.2391217,    3.3548308,    3.2896178,  129.2181472,   19.3285004,  557.9675701,   32.5186328,  173.1393509,   31.8113547,  -13.5041093,  -22.4485964,   18.5010440,   28.1902240,   20.0905527, -160.5022829,   18.5010440,   28.1902240,   77.3907345,  410.3783517,-5905.0447118, 3630.8038200,  174.5034153,   12.0041831,    0.0000011,   33.3425597,    0.0000018,    0.6506321, 5225.6871779,  230.6010318, 1689.4814727,    0.9316820,    0.0767091,    1.1578810,    0.1129996,    5.2501364,  316.9921327,    0.0159116,   -0.2080206,   -0.0432782,   -0.0096869
  225.8000000,  127.8945817,   32.3771163,  208.5926889,  208.5926889,    3.3549337,    3.2897774,  129.2162131,   19.3198411,  557.9259754,   32.4930604,  173.1524853,   31.7871058,  -13.4850189,  -22.3772338,   18.4764920,   28.1084820,   20.0725258, -160.5837621,   18.4764920,   28.1084820,   77.4021206,  410.5033266,-5904.6942065, 3631.0415600,  174.5045397,   12.0047654,    0.0000010,   33.3425597,    0.0000018,    0.6508919, 5223.6012883,  231.1381940, 1690.4225266,    0.9318871,    0.0767091,    1.1588493,    0.1129996,    5.2514128,  316.9844743,    0.0159518,   -0.2079263,   -0.0433145,   -0.0096534
  226.0000000,  127.8952626,   32.3723226,  208.9460257,  208.9460257,    3.3550388,    3.2899389,  129.2142858,   19.3111746,  557.8843996,   32.4674785,  173.1655834,   31.7628449,  -13.4659826,  -22.3058202,   18.4519400,   28.0267400,   20.0545052, -160.6652475,   18.4519400,   28.0267400,   77.4134822,  410.6282220,-5904.3429444, 3631.2796388,  174.5056620,   12.0053549,    0.0000010,   33.3425597,    0.0000018,    0.6511519, 5221.5153988,  231.6755041, 1691.3644945,    0.9320913,    0.0767091,    1.1598169,    0.1129996,    5.2526896,  316.9768346,    0.0159920,   -0.2078320,   -0.0433508,   -0.0096198
  226.2000000,  127.8959424,   32.3675274,  209.2991320,  209.2991320,    3.3551460,    3.2901025,  129.2123652,   19.3025008,  557.8428426,   32.4418869,  173.1786452,   31.7385721,  -13.4470004,  -22.2343560,   18.4273880,   27.9449980,   20.0364910, -160.7467393,   18.4273880,   27.9449980,   77.4248193,  410.7530381,-5903.9909252, 3631.5180564,  174.5067822,   12.0059517,    0.0000010,   33.3425597,    0.0000018,    0.6514122, 5219.4295092,  232.2129625, 1692.3073758,    0.9322947,    0.0767091,    1.1607837,    0.1129996,    5.2539670,  316.9692136,    0.0160322,   -0.2077377,   -0.0433870,   -0.0095862
  226.4000000,  127.8966211,   32.3627308,  209.6520079,  209.6520079,    3.3552553,    3.2902680,  129.2104513,   19.2938198,  557.8013045,   32.4162858,  173.1916707,   31.7142874,  -13.4280721,  -22.1628413,   18.4028360,   27.8632560,   20.0184832, -160.8282374,   18.4028360,   27.8632560,   77.4361319,  410.8777748,-5903.6381487, 3631.7568131,  174.5079003,   12.0065557,    0.0000010,   33.3425597,    0.0000017,    0.6516726, 5217.3436196,  232.7505696, 1693.2511697,    0.9324973,    0.0767091,    1.1617497,    0.1129996,    5.2552449,  316.9616114,    0.0160723,   -0.2076434,   -0.0434233,   -0.0095525
  226.6000000,  127.8972986,   32.3579327,  210.0046533,  210.0046533,    3.3553667,    3.2904355,  129.2085442,   19.2851315,  557.7597852,   32.3906752,  173.2046598,   31.6899908,  -13.4091978,  -22.0912765,   18.3782840,   27.7815140,   20.0004817, -160.9097418,   18.3782840,   27.7815140,   77.4474199,  411.0024320,-5903.2846144, 3631.9959088,  174.5090163,   12.0071670,    0.0000010,   33.3425597,    0.0000017,    0.6519332, 5215.2577301,  233.2883255, 1694.1958753,    0.9326990,    0.0767091,    1.1627149,    0.1129996,    5.2565233,  316.9540279,    0.0161124,   -0.2075491,   -0.0434595,   -0.0095188
  226.8000000,  127.8979750,   32.3531331,  210.3570684,  210.3570684,    3.3554803,    3.2906050,  129.2066438,   19.2764360,  557.7182848,   32.3650553,  173.2176124,   31.6656825,  -13.3903773,  -22.0196618,   18.3537320,   27.6997720,   19.9824865, -160.9912525,   18.3537320,   27.6997720,   77.4586833,  411.1270097,-5902.9303221, 3632.2353438,  174.5101302,   12.0077855,    0.0000010,   33.3425597,    0.0000017,    0.6521941, 5213.1718405,  233.8262307, 1695.1414919,    0.9328999,    0.0767091,    1.1636794,    0.1129996,    5.2578022,  316.9464632,    0.0161524,   -0.2074548,   -0.0434956,   -0.0094850
  227.0000000,  127.8986502,   32.3483320,  210.7092532,  210.7092532,    3.3555959,    3.2907765,  129.2047502,   19.2677333,  557.6768033,   32.3394260,  173.2305286,   31.6413625,  -13.3716107,  -21.9479975,   18.3291800,   27.6180300,   19.9644976, -161.0727694,   18.3291800,   27.6180300,   77.4699220,  411.2515079,-5902.5752715, 3632.4751182,  174.5112420,   12.0084112,    0.0000010,   33.3425597,    0.0000017,    0.6524551, 5211.0859509,  234.3642852, 1696.0880187,    0.9330999,    0.0767091,    1.1646431,    0.1129996,    5.2590816,  316.9389173,    0.0161924,   -0.2073604,   -0.0435318,   -0.0094512
  227.2000000,  127.8993243,   32.3435295,  211.0612075,  211.0612075,    3.3557137,    3.2909499,  129.2028634,   19.2590233,  557.6353407,   32.3137874,  173.2434084,   31.6170309,  -13.3528979,  -21.8762838,   18.3046280,   27.5362880,   19.9465148, -161.1542926,   18.3046280,   27.5362880,   77.4811359,  411.3759266,-5902.2194623, 3632.7152322,  174.5123518,   12.0090441,    0.0000010,   33.3425597,    0.0000017,    0.6527164, 5209.0000613,  234.9024896, 1697.0354550,    0.9332991,    0.0767091,    1.1656061,    0.1129996,    5.2603616,  316.9313902,    0.0162323,   -0.2072661,   -0.0435679,   -0.0094172
  227.4000000,  127.8999974,   32.3387254,  211.4129316,  211.4129316,    3.3558336,    3.2911254,  129.2009833,   19.2503061,  557.5938969,   32.2881396,  173.2562516,   31.5926876,  -13.3342389,  -21.8045210,   18.2800760,   27.4545460,   19.9285383, -161.2358220,   18.2800760,   27.4545460,   77.4923251,  411.5002657,-5901.8628942, 3632.9556858,  174.5134595,   12.0096843,    0.0000010,   33.3425597,    0.0000016,    0.6529779, 5206.9141718,  235.4408439, 1697.9837998,    0.9334975,    0.0767091,    1.1665683,    0.1129996,    5.2616420,  316.9238820,    0.0162722,   -0.2071718,   -0.0436040,   -0.0093833
  227.6000000,  127.9006692,   32.3339199,  211.7644254,  211.7644254,    3.3559556,    3.2913028,  129.1991101,   19.2415817,  557.5524720,   32.2624827,  173.2690583,   31.5683329,  -13.3156335,  -21.7327093,   18.2555240,   27.3728040,   19.9105680, -161.3173576,   18.2555240,   27.3728040,   77.5034895,  411.6245252,-5901.5055668, 3633.1964792,  174.5145651,   12.0103317,    0.0000009,   33.3425597,    0.0000016,    0.6532396, 5204.8282822,  235.9793486, 1698.9330525,    0.9336951,    0.0767091,    1.1675297,    0.1129996,    5.2629230,  316.9163926,    0.0163120,   -0.2070774,   -0.0436401,   -0.0093492
  227.8000000,  127.9013400,   32.3291129,  212.1156890,  212.1156890,    3.3560797,    3.2914822,  129.1972436,   19.2328501,  557.5110659,   32.2368167,  173.2818284,   31.5439667,  -13.2970818,  -21.6608490,   18.2309720,   27.2910620,   19.8926038, -161.3988994,   18.2309720,   27.2910620,   77.5146290,  411.7487051,-5901.1474800, 3633.4376126,  174.5156687,   12.0109864,    0.0000009,   33.3425597,    0.0000016,    0.6535015, 5202.7423926,  236.5180039, 1699.8832122,    0.9338918,    0.0767091,    1.1684903,    0.1129996,    5.2642044,  316.9089221,    0.0163518,   -0.2069831,   -0.0436761,   -0.0093151
  228.0000000,  127.9020097,   32.3243044,  212.4667223,  212.4667223,    3.3562059,    3.2916636,  129.1953840,   19.2241112,  557.4696787,   32.2111417,  173.2945619,   31.5195890,  -13.2785836,  -21.5889403,   18.2064200,   27.2093200,   19.8746457, -161.4804474,   18.2064200,   27.2093200,   77.5257437,  411.8728053,-5900.7886333, 3633.6790860,  174.5167702,   12.0116482,    0.0000009,   33.3425597,    0.0000016,    0.6537636, 5200.6565031,  237.0568101, 1700.8342782,    0.9340877,    0.0767091,    1.1694502,    0.1129996,    5.2654864,  316.9014705,    0.0163916,   -0.2068887,   -0.0437122,   -0.0092810
  228.2000000,  127.9026782,   32.3194944,  212.8175254,  212.8175254,    3.3563342,    3.2918469,  129.1935312,   19.2153652,  557.4283104,   32.1854577,  173.3072587,   31.4952001,  -13.2601390,  -21.5169835,   18.1818680,   27.1275780,   19.8566937, -161.5620016,   18.1818680,   27.1275780,   77.5368333,  411.9968258,-5900.4290265, 3633.9208996,  174.5178698,   12.0123173,    0.0000009,   33.3425597,    0.0000016,    0.6540259, 5198.5706135,  237.5957674, 1701.7862496,    0.9342827,    0.0767091,    1.1704093,    0.1129996,    5.2667689,  316.8940377,    0.0164313,   -0.2067944,   -0.0437482,   -0.0092467
  228.4000000,  127.9033457,   32.3146828,  213.1680983,  213.1680983,    3.3564647,    3.2920322,  129.1916853,   19.2066120,  557.3869610,   32.1597648,  173.3199189,   31.4707998,  -13.2417478,  -21.4449789,   18.1573160,   27.0458360,   19.8387478, -161.6435619,   18.1573160,   27.0458360,   77.5478980,  412.1207665,-5900.0686593, 3634.1630536,  174.5189673,   12.0129936,    0.0000009,   33.3425597,    0.0000016,    0.6542884, 5196.4847239,  238.1348762, 1702.7391256,    0.9344769,    0.0767091,    1.1713677,    0.1129996,    5.2680519,  316.8866240,    0.0164709,   -0.2067000,   -0.0437841,   -0.0092125
